PROGRAM CODE,PROGRAM NAME,COURSE CODE,COURSE NAME,GROUP NAME,TOTAL
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS661,KNOWLEDGE - BASED SYSTEMS,CS2433A,34
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS661,KNOWLEDGE - BASED SYSTEMS,CS2433B,32
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS661,KNOWLEDGE - BASED SYSTEMS,CS2433C,11
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS661,KNOWLEDGE - BASED SYSTEMS,CS2434B,15
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS661,KNOWLEDGE - BASED SYSTEMS,CS2434D,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS661,KNOWLEDGE - BASED SYSTEMS,CS2434E,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS665,DATA MINING,CS2434A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS665,DATA MINING,CS2434B,19
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS665,DATA MINING,CS2434D,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS666,EVOLUTIONARY ALGORITHMS,CS2434B,12
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS666,EVOLUTIONARY ALGORITHMS,CS2435A,31
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS666,EVOLUTIONARY ALGORITHMS,CS2435B,28
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS666,EVOLUTIONARY ALGORITHMS,CS2436A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS667,SPECIAL TOPICS IN ARTIFICIAL INTELLIGENCE,CS2436A,25
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS668,FUZZY LOGIC SYSTEMS,CS2434A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS669,INTELLIGENT AGENTS,CS2435A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS669,INTELLIGENT AGENTS,CS2436A,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS674,INTELLIGENT DECISION MAKING SUPPORT SYSTEMS,CS2435A,31
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITS674,INTELLIGENT DECISION MAKING SUPPORT SYSTEMS,CS2435B,28
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITT400,INTRODUCTION TO DATA COMMUNICATION AND NETWORKING,CS2432A,17
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ITT400,INTRODUCTION TO DATA COMMUNICATION AND NETWORKING,CS2432B,18
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,MAT421,CALCULUS I,CS2431A,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,MAT421,CALCULUS I,CS2432A,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,MAT423,LINEAR ALGEBRA I,CS2432A,31
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,MAT423,LINEAR ALGEBRA I,CS2433C,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,PDM121,VOLUNTARY POLICE II,BPDM121A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,PDM141,VOLUNTARY POLICE IV,BPDM141A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ROL131,ROTU (NAVY) III,BROL131A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,ROU121,ROTU (AIRFORCE) II,BROU121A,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,STA416,APPLIED PROBABILITY AND STATISTICS,CS2431A,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AA,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AB,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AC,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TAC451,INTRODUCTORY ARABIC (LEVEL II),CST2AA,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TAC451,INTRODUCTORY ARABIC (LEVEL II),CST2AC,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TAC501,INTRODUCTORY ARABIC (LEVEL III),CST3AB,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TAC501,INTRODUCTORY ARABIC (LEVEL III),CST3AC,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FA,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FB,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TFC451,INTRODUCTORY FRENCH (LEVEL II),CST2FA,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TGC401,INTRODUCTORY GERMAN (LEVEL I),CST1GA,11
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TGC501,INTRODUCTORY GERMAN (LEVEL III),CST3GA,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TGC501,INTRODUCTORY GERMAN (LEVEL III),CST3GB,7
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TIC401,INTRODUCTORY ITALIAN (LEVEL I),CST1IA,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TIC401,INTRODUCTORY ITALIAN (LEVEL I),CST1IB,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JA,10
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JB,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JC,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC451,INTRODUCTORY JAPANESE (LEVEL II),CST2JA,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC451,INTRODUCTORY JAPANESE (LEVEL II),CST2JB,12
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JA,7
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JB,8
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TJC501,INTRODUCTORY JAPANESE (LEVEL III),CST3JC,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TKC501,INTRODUCTORY KOREAN (LEVEL III),CST3KA,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TKC501,INTRODUCTORY KOREAN (LEVEL III),CST3KB,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MA,2
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MB,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MD,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1ME,4
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MF,7
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MA,10
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC451,INTRODUCTORY MANDARIN (LEVEL II),CST2MB,1
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MA,5
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MB,6
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MC,3
CS243,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) INTELLIGENT SYSTEMS ENGINEERING,TMC501,INTRODUCTORY MANDARIN (LEVEL III),CST3MD,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,CTU555,MALAYSIAN HISTORY,CS2443A,31
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2443A,31
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,ITS410,FUNDAMENTALS OF INFORMATION SYSTEMS,CS2443A,31
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,ITS472,DATABASE MANAGEMENT SYSTEMS,CS2443A,31
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,ITS515,IT INVESTMENT,CS2443A,31
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,ITS583,BUSINESS INTELLIGENCE,CS2443A,31
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AA,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TAC401,INTRODUCTORY ARABIC (LEVEL I),CST1AB,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FB,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TFC401,INTRODUCTORY FRENCH (LEVEL I),CST1FC,2
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TGC401,INTRODUCTORY GERMAN (LEVEL I),CST1GA,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TIC401,INTRODUCTORY ITALIAN (LEVEL I),CST1IA,3
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TIC401,INTRODUCTORY ITALIAN (LEVEL I),CST1IB,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JB,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TJC401,INTRODUCTORY JAPANESE (LEVEL I),CST1JC,8
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MB,5
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MC,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MD,2
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1ME,1
CS244,BACHELOR OF INFORMATION TECHNOLOGY (HONS.) BUSINESS COMPUTING,TMC401,INTRODUCTORY MANDARIN (LEVEL I),CST1MF,3
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ACC418,FINANCIAL ACCOUNTING,CS2451A,15
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC401,FUNDAMENTALS OF COMPUTER SCIENCE,CS2451A,15
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC401,FUNDAMENTALS OF COMPUTER SCIENCE,CS2454A,12
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC413,INTRODUCTION TO INTERACTIVE MULTIMEDIA,CS2458P,6
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC415,FUNDAMENTALS OF COMPUTER PROBLEM SOLVING,CS2451A,7
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC415,FUNDAMENTALS OF COMPUTER PROBLEM SOLVING,CS2452B,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC435,OBJECT-ORIENTED PROGRAMMING,CS2452A,20
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC435,OBJECT-ORIENTED PROGRAMMING,CS2452B,20
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC435,OBJECT-ORIENTED PROGRAMMING,CS2454A,2
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC444,JAVA PROGRAMMING,CS2458P,6
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC520,PRINCIPLES OF OPERATING SYSTEMS,CS2403A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC520,PRINCIPLES OF OPERATING SYSTEMS,CS2452A,20
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC520,PRINCIPLES OF OPERATING SYSTEMS,CS2452B,23
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC520,PRINCIPLES OF OPERATING SYSTEMS,CS2453A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSC520,PRINCIPLES OF OPERATING SYSTEMS,CS2454A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSP600,PROJECT FORMULATION,CS2455A,27
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CSP600,PROJECT FORMULATION,CS2458P,4
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CTU551,ISLAM AND ASIAN CIVILIZATION,CS2451A,13
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CTU555,MALAYSIAN HISTORY,CS2453A,28
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,CTU555,MALAYSIAN HISTORY,CS2453B,26
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ECO415,ECONOMICS,CS2423B,8
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ECO415,ECONOMICS,CS2451A,7
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2433A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2453A,28
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ELC501,ENGLISH FOR CRITICAL ACADEMIC READING,CS2453B,25
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2404A,12
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ELC550,ENGLISH FOR ACADEMIC WRITING,CS2434B,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ELC650,ENGLISH FOR PROFESSIONAL INTERACTION,CS2455A,27
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ENT600,TECHNOLOGY ENTREPRENEURSHIP,CS2455A,27
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU111,NATIONAL KESATRIA I,CS1,16
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU116,BRASS BAND I,BHBU116A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU116,BRASS BAND I,BHBU116B,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU121,NATIONAL KESATRIA II,BHBU121B,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU122,CIVIL DEFENCE II,BHBU122C,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU123,FIRE BRIGADE II,BHBU123B,2
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU125,OUTWARD BOUND KESATRIA II,BHBU125B,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HBU126,BRASS BAND II,BHBU126E,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HKB114,COMMERCIAL MUSIC I,BHKB114A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HKB115,TRADITIONAL  DANCE AND CREATIVE I,BHKB115A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HKR111,MANAGEMENT OF FAMILY INSTITUTION 1,BHKR111B,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HKR115,QURANIC STUDIES I,BHKR115A,6
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HKR117,ISLAMIC CALLIGRAPHY I,BHKR117A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HKR226,METHOD OF JAWI WRITING II,BHKR226A,6
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HKR227,ISLAMIC CALLIGRAPHY II,BHKR227A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HPD112,PUBLIC SPEAKING (BAHASA MELAYU) I,BHPD112E,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HPD118,ENTREPRENEUR WALKABOUT 1,BHPD118A,2
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HPD118,ENTREPRENEUR WALKABOUT 1,BHPD118B,2
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HPD119,PEER COUNSELING I,BHPD119A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HPD132,THOUGHTS OF NATIONS LEADERS I,BHPD132B,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HPD133,COMMUNITY SERVICE I,BHPD133B,3
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HPD134,INNOVATIVE AND CREATIVE STUDENTS 1,BHPD134A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSK111,SPORT EVENT MANAGEMENT I,BHSK111A,2
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSK114,HAND BALL I,BHSK114A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSK221,SPORT EVENT MANAGEMENT II,BHSK221A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSK222,SPORT WELLNESS II,BHSK222A,2
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSL119,HOCKEY I,BHSL119A,2
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSL227,ARCHERY II,BHSL227A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSM113,TAEKWAN-DO I,BHSM113A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,HSM115,RECREATION I,BHSM115A,1
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITS411,FUNDAMENTALS OF INFORMATION SYSTEMS DEVELOPMENT,CS2452A,20
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITS411,FUNDAMENTALS OF INFORMATION SYSTEMS DEVELOPMENT,CS2452B,22
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITS587,INTRODUCTION TO KNOWLEDGE MANAGEMENT,CS2458P,6
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT430,MICROPROCESSOR,CS2454A,11
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT450,INFORMATION  AND NETWORK SECURITY,CS2453A,28
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT450,INFORMATION  AND NETWORK SECURITY,CS2453B,25
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT470,DIGITAL ELECTRONICS,CS2452A,21
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT470,DIGITAL ELECTRONICS,CS2452B,21
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT470,DIGITAL ELECTRONICS,CS2453A,10
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT470,DIGITAL ELECTRONICS,CS2453B,14
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT531,PRINCIPLES OF NETWORKING,CS2453A,28
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT531,PRINCIPLES OF NETWORKING,CS2453B,25
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT532,ROUTING AND SWITCHING TECHNOLOGIES,CS2454A,6
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT542,TCP/IP,CS2453A,29
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT542,TCP/IP,CS2453B,25
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT550,NETWORK DESIGN AND MANAGEMENT,CS2455A,27
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT590,COMPUTER SYSTEMS ARCHITECTURE,CS2453A,33
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT590,COMPUTER SYSTEMS ARCHITECTURE,CS2453B,25
CS245,BACHELOR OF COMPUTER SCIENCE (HONS.) DATA COMMUNICATION AND NETWORKING,ITT590,COMPUTER SYSTEMS ARCHITECTURE,CS2454A,2
